id,name,acronym,structure_id_path,VolumeInMillimeters_totals,cell_num_totals,density_totals
2412,"Secondary visual cortex, mediolateral area, layer6a",V2ML-6a,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2412]",0.23181250000000006,46,198.4362361822593
2413,"Secondary visual cortex, mediolateral area, layer6b",V2ML-6b,"[997, 8, 567, 688, 695, 315, 669, 2096, 2097, 2413]",0.06987500000000002,8,114.49016100178888
394,"Secondary visual cortex, mediomedial area, anterior region",V2MMa,"[997, 8, 567, 688, 695, 315, 669, 2096, 394]",1.3956875000000004,562,402.6689355604316
281,"Secondary visual cortex, mediomedial area, anterior region, layer1",V2MMa-1,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 281]",0.24343750000000006,0,0.0
1066,"Secondary visual cortex, mediomedial area, anterior region, layer2/3",V2MMa-2/3,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 1066]",0.3951250000000001,0,0.0
401,"Secondary visual cortex, mediomedial area, anterior region, layer4",V2MMa-4,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 401]",0.04918750000000001,0,0.0
433,"Secondary visual cortex, mediomedial area, anterior region, layer5",V2MMa-5,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 433]",0.36337500000000006,305,839.3532851737185
1046,"Secondary visual cortex, mediomedial area, anterior region, layer6a",V2MMa-6a,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 1046]",0.2851875000000001,249,873.109796186719
441,"Secondary visual cortex, mediomedial area, anterior region, layer6b",V2MMa-6b,"[997, 8, 567, 688, 695, 315, 669, 2096, 394, 441]",0.05937500000000001,8,134.73684210526312
533,"Secondary visual cortex, mediomedial area, posterior region",V2MMp,"[997, 8, 567, 688, 695, 315, 669, 2096, 533]",1.2063125000000003,533,441.84239158592806
805,"Secondary visual cortex, mediomedial area, posterior region, layer1",V2MMp-1,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 805]",0.30450000000000005,60,197.04433497536942
41,"Secondary visual cortex, mediomedial area, posterior region, layer2/3",V2MMp-2/3,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 41]",0.3291875000000001,228,692.614391494209
501,"Secondary visual cortex, mediomedial area, posterior region, layer4",V2MMp-4,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 501]",0.15187500000000004,125,823.0452674897117
565,"Secondary visual cortex, mediomedial area, posterior region, layer5",V2MMp-5,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 565]",0.23625000000000004,93,393.65079365079356
257,"Secondary visual cortex, mediomedial area, posterior region, layer6a",V2MMp-6a,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 257]",0.17081250000000003,23,134.6505671423344
469,"Secondary visual cortex, mediomedial area, posterior region, layer6b",V2MMp-6b,"[997, 8, 567, 688, 695, 315, 669, 2096, 533, 469]",0.013687500000000003,4,292.2374429223743
385,Primary visual cortex,V1,"[997, 8, 567, 688, 695, 315, 669, 385]",7.609125000000002,3566,468.6478405861382
593,"Primary visual cortex, layer1",V1-1,"[997, 8, 567, 688, 695, 315, 669, 385, 593]",0.4916250000000001,355,722.0950928044748
821,"Primary visual cortex, layer2/3",V1-2/3,"[997, 8, 567, 688, 695, 315, 669, 385, 821]",0.7326250000000002,618,843.5420576693394
721,"Primary visual cortex, layer4",V1-4,"[997, 8, 567, 688, 695, 315, 669, 385, 721]",0.5888750000000001,339,575.6739545744002
778,"Primary visual cortex, layer5",V1-5,"[997, 8, 567, 688, 695, 315, 669, 385, 778]",0.46250000000000013,68,147.02702702702697
33,"Primary visual cortex, layer6a",V1-6a,"[997, 8, 567, 688, 695, 315, 669, 385, 33]",0.3500625000000001,65,185.68112836993387
305,"Primary visual cortex, layer6b",V1-6b,"[997, 8, 567, 688, 695, 315, 669, 385, 305]",0.07456250000000002,12,160.93880972338638
2098,"Primary visual cortex, monocular area",V1M,"[997, 8, 567, 688, 695, 315, 669, 385, 2098]",2.412187500000001,873,361.9121647881849
2428,"Primary visual cortex, monocular area, layer1",V1M-1,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2428]",0.3306875000000001,28,84.67208467208465
2429,"Primary visual cortex, monocular area, layer2/3",V1M-2/3,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2429]",0.5561250000000001,441,792.9871881321644
2430,"Primary visual cortex, monocular area, layer4",V1M-4,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2430]",0.4216250000000001,204,483.8422769048324
2431,"Primary visual cortex, monocular area, layer5",V1M-5,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2431]",0.5386875000000001,89,165.21638241095252
2432,"Primary visual cortex, monocular area, layer6a",V1M-6a,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2432]",0.4176250000000001,74,177.19245734809934
2433,"Primary visual cortex, monocular area, layer16b",V1M-6b,"[997, 8, 567, 688, 695, 315, 669, 385, 2098, 2433]",0.14743750000000003,37,250.95379398050017
2133,"Primary visual cortex, binocular area",V1B,"[997, 8, 567, 688, 695, 315, 669, 385, 2133]",2.4966875000000006,1236,495.0559491326006
2434,"Primary visual cortex, binocular area, layer1",V1B-1,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2434]",0.3281875000000001,692,2108.5507522376683
2435,"Primary visual cortex, binocular area, layer2/3",V1B-2/3,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2435]",0.5285625000000002,209,395.41208466359217
2436,"Primary visual cortex, binocular area, layer4",V1B-4,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2436]",0.4515625000000001,101,223.6678200692041
2437,"Primary visual cortex, binocular area, layer5",V1B-5,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2437]",0.5529375000000001,83,150.10738103311854
2438,"Primary visual cortex, binocular area, layer6a",V1B-6a,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2438]",0.4757500000000001,122,256.43720441408294
2439,"Primary visual cortex, binocular area, layer6b",V1B-6b,"[997, 8, 567, 688, 695, 315, 669, 385, 2133, 2439]",0.15968750000000004,29,181.60469667318978
31,Cingulate cortex,A24 (Cg),"[997, 8, 567, 688, 695, 315, 31]",3.661265625000001,1795,490.2676243273116
2345,"Cingulate cortex, area 24b ",A24b (Cg1),"[997, 8, 567, 688, 695, 315, 31, 2345]",2.1120781250000005,1042,493.3529624999074
2346,"Cingulate cortex, area 24b, layer1",A24b (Cg1)-1,"[997, 8, 567, 688, 695, 315, 31, 2345, 2346]",0.5204218750000001,234,449.6352118173356
2347,"Cingulate cortex, area 24b, layer2/3",A24b (Cg1)-2/3,"[997, 8, 567, 688, 695, 315, 31, 2345, 2347]",0.6661093750000001,465,698.0835542211066
2348,"Cingulate cortex, area 24b, layer5",A24b (Cg1)-5,"[997, 8, 567, 688, 695, 315, 31, 2345, 2348]",0.5457968750000002,173,316.9677363946064
2349,"Cingulate cortex, area 24b, layer6a",A24b (Cg1)-6a,"[997, 8, 567, 688, 695, 315, 31, 2345, 2349]",0.3215625000000001,123,382.5072886297375
2350,"Cingulate cortex, area 24b, layer6b",A24b (Cg1)-6b,"[997, 8, 567, 688, 695, 315, 31, 2345, 2350]",0.05818750000000002,47,807.7336197636947
39,"Cingulate cortex, area 24b2",A24b2 (Cg1),"[997, 8, 567, 688, 695, 315, 31, 39]",0.7328125000000001,371,506.26865671641787
935,"Cingulate cortex, area 24b2, layer1",A24b2 (Cg1)-1,"[997, 8, 567, 688, 695, 315, 31, 39, 935]",0.18300000000000005,36,196.72131147540978
211,"Cingulate cortex, area 24b2, layer2/3",A24b2 (Cg1)-2/3,"[997, 8, 567, 688, 695, 315, 31, 39, 211]",0.24581250000000004,194,789.2194253750316
1015,"Cingulate cortex, area 24b2, layer5",A24b2 (Cg1)-5,"[997, 8, 567, 688, 695, 315, 31, 39, 1015]",0.19875000000000004,93,467.9245283018867
919,"Cingulate cortex, area 24b2, layer6a",A24b2 (Cg1)-6a,"[997, 8, 567, 688, 695, 315, 31, 39, 919]",0.09518750000000002,45,472.7511490479316
927,"Cingulate cortex, area 24b2, layer6b",A24b2 (Cg1)-6b,"[997, 8, 567, 688, 695, 315, 31, 39, 927]",0.010062500000000002,3,298.13664596273287
48,"Cingulate cortex, area 24a2",A24a2 (Cg2),"[997, 8, 567, 688, 695, 315, 31, 48]",0.8163750000000003,382,467.92221711835845
588,"Cingulate cortex, area 24a2, layer1",A24a2 (Cg2)-1,"[997, 8, 567, 688, 695, 315, 31, 48, 588]",0.20768750000000005,82,394.82395425820033
296,"Cingulate cortex, area 24a2, layer2/3",A24a2 (Cg2)-2/3,"[997, 8, 567, 688, 695, 315, 31, 48, 296]",0.2831875000000001,189,667.4023394394171
772,"Cingulate cortex, area 24a2, layer5",A24a2 (Cg2)-5,"[997, 8, 567, 688, 695, 315, 31, 48, 772]",0.14750000000000005,52,352.54237288135585
810,"Cingulate cortex, area 24a2, layer6a",A24a2 (Cg2)-6a,"[997, 8, 567, 688, 695, 315, 31, 48, 810]",0.14231250000000004,50,351.3394817742643
819,"Cingulate cortex, area 24a2, layer6b",A24a2 (Cg2)-6b,"[997, 8, 567, 688, 695, 315, 31, 48, 819]",0.03568750000000001,9,252.1891418563922
972,"Cingulate cortex, area 32 (Prelimbic cortex)",A32 (PrL),"[997, 8, 567, 688, 695, 315, 972]",2.0416250000000007,945,462.8665891140634
171,"Cingulate cortex, area 32 (Prelimbic cortex), layer1",A32 (PrL)-1,"[997, 8, 567, 688, 695, 315, 972, 171]",0.4786875000000001,347,724.8988118553334
304,"Cingulate cortex, area 32 (Prelimbic cortex), layer2/3",A32 (PrL)-2/3,"[997, 8, 567, 688, 695, 315, 972, 304]",0.5925000000000001,261,440.5063291139239
363,"Cingulate cortex, area 32 (Prelimbic cortex), layer5",A32 (PrL)-5,"[997, 8, 567, 688, 695, 315, 972, 363]",0.7340625000000002,173,235.67475521498505
84,"Cingulate cortex, area 32 (Prelimbic cortex), layer6a",A32 (PrL)-6a,"[997, 8, 567, 688, 695, 315, 972, 84]",0.23637500000000006,164,693.8127974616604
714,Orbital cortex,O,"[997, 8, 567, 688, 695, 315, 714]",5.379250000000001,1618,300.7854254775294
723,Lateral orbital cortex,LO,"[997, 8, 567, 688, 695, 315, 714, 723]",2.761437500000001,715,258.9231152253128
448,"Lateral orbital cortex, layer1",LO-1,"[997, 8, 567, 688, 695, 315, 714, 723, 448]",0.6668125000000001,129,193.45768113225228
412,"Lateral orbital cortex, layer2/3",LO-2/3,"[997, 8, 567, 688, 695, 315, 714, 723, 412]",1.2413125000000003,297,239.26287699511602
630,"Lateral orbital cortex, layer5",LO-5,"[997, 8, 567, 688, 695, 315, 714, 723, 630]",0.7624375000000002,255,334.4536437412902
440,"Lateral orbital cortex, layer6a",LO-6a,"[997, 8, 567, 688, 695, 315, 714, 723, 440]",0.09087500000000003,34,374.14030261347995
731,Medial orbital cortex,MO,"[997, 8, 567, 688, 695, 315, 714, 731]",1.3917500000000003,555,398.7785162565115
484,"Medial orbital cortex, layer1",MO-1,"[997, 8, 567, 688, 695, 315, 714, 731, 484]",0.4624375000000001,266,575.212866603595
582,"Medial orbital cortex, layer5",MO-5,"[997, 8, 567, 688, 695, 315, 714, 731, 582]",0.5575625000000002,204,365.8782647685236
620,"Medial orbital cortex, layer6a",MO-6a,"[997, 8, 567, 688, 695, 315, 714, 731, 620]",0.3621875000000001,79,218.11906816220875
910,"Medial orbital cortex, layer6b",MO-6b,"[997, 8, 567, 688, 695, 315, 714, 731, 910]",0.009562500000000002,6,627.4509803921568
738,Ventral orbital cortex,VO,"[997, 8, 567, 688, 695, 315, 714, 738]",1.2260625000000003,348,283.8354488453891
2320,"Orbital cortex, ventral part, layer 1",VO-1,"[997, 8, 567, 688, 695, 315, 714, 738, 2320]",0.3868750000000001,104,268.82067851373176
2321,"Orbital cortex, ventral part, layer 2/3",VO-2/3,"[997, 8, 567, 688, 695, 315, 714, 738, 2321]",0.5976250000000002,176,294.4990587743149
2322,"Orbital cortex, ventral part, layer 5",VO-5,"[997, 8, 567, 688, 695, 315, 714, 738, 2322]",0.18143750000000003,55,303.1346882535308
2323,"Orbital cortex, ventral part, layer 6a",VO-6a,"[997, 8, 567, 688, 695, 315, 714, 738, 2323]",0.05256250000000001,9,171.2247324613555
2324,"Orbital cortex, ventral part, layer 6b",VO-6b,"[997, 8, 567, 688, 695, 315, 714, 738, 2324]",0.0075625000000000015,4,528.9256198347107
95,Agranular insular cortex,AI,"[997, 8, 567, 688, 695, 315, 95]",5.622250000000001,1643,292.23175774823244
2331,"Agranular insular cortex, layer 1",AI1,"[997, 8, 567, 688, 695, 315, 95, 2331]",0.047437500000000014,30,632.4110671936756
2332,"Agranular insular cortex, layer 2/3",AI2/3,"[997, 8, 567, 688, 695, 315, 95, 2332]",0.06906250000000001,14,202.7149321266968
2333,"Agranular insular cortex, layer 5",AI5,"[997, 8, 567, 688, 695, 315, 95, 2333]",0.04887500000000001,7,143.22250639386186
104,"Agranular insular cortex, dorsal part",AID,"[997, 8, 567, 688, 695, 315, 95, 104]",2.6943593750000003,914,339.2272049826315
996,"Agranular insular cortex, dorsal part, layer1",AID-1,"[997, 8, 567, 688, 695, 315, 95, 104, 996]",0.3743437500000001,354,945.654896068119
328,"Agranular insular cortex, dorsal part, layer2/3",AID-2/3,"[997, 8, 567, 688, 695, 315, 95, 104, 328]",0.7731093750000002,171,221.18474504335165
1101,"Agranular insular cortex, dorsal part, layer5",AID-5,"[997, 8, 567, 688, 695, 315, 95, 104, 1101]",0.5843750000000001,99,169.41176470588232
783,"Agranular insular cortex, dorsal part, layer6a",AID-6a,"[997, 8, 567, 688, 695, 315, 95, 104, 783]",0.22453125000000004,66,293.94572025052184
831,"Agranular insular cortex, dorsal part, layer6b",AID-6b,"[997, 8, 567, 688, 695, 315, 95, 104, 831]",0.0010000000000000002,0,0.0
2020,Dorsolateral orbital cortex,DLO,"[997, 8, 567, 688, 695, 315, 95, 104, 2020]",0.7370000000000001,224,303.93487109905016
2326,"Dorsolateral orbital cortex, layer 1",DLO-1,"[997, 8, 567, 688, 695, 315, 95, 104, 2020, 2326]",0.23293750000000005,96,412.1277166621947
2327,"Dorsolateral orbital cortex, layer 2/3",DLO-2/3,"[997, 8, 567, 688, 695, 315, 95, 104, 2020, 2327]",0.3641875000000001,92,252.617127166638
2328,Dorsolateral orbital cortex layer 5,DLO-5,"[997, 8, 567, 688, 695, 315, 95, 104, 2020, 2328]",0.13987500000000003,36,257.3726541554959
111,"Agranular insular cortex, posterior part",AIP,"[997, 8, 567, 688, 695, 315, 95, 111]",1.1763125000000003,247,209.97821582275114
120,"Agranular insular cortex, posterior part, layer1",AIP-1,"[997, 8, 567, 688, 695, 315, 95, 111, 120]",0.2658750000000001,75,282.08744710860356
163,"Agranular insular cortex, posterior part, layer2/3",AIP-2/3,"[997, 8, 567, 688, 695, 315, 95, 111, 163]",0.5592500000000001,81,144.83683504693784
344,"Agranular insular cortex, posterior part, layer5",AIP-5,"[997, 8, 567, 688, 695, 315, 95, 111, 344]",0.23706250000000006,60,253.09781175850244
314,"Agranular insular cortex, posterior part, layer6a",AIP-6a,"[997, 8, 567, 688, 695, 315, 95, 111, 314]",0.11412500000000003,31,271.63198247535587
119,"Agranular insular cortex, ventral part",AIV,"[997, 8, 567, 688, 695, 315, 95, 119]",1.5862031250000002,431,271.7180373730508
704,"Agranular insular cortex, ventral part, layer1",AIV-1,"[997, 8, 567, 688, 695, 315, 95, 119, 704]",0.31881250000000005,198,621.054695157812
694,"Agranular insular cortex, ventral part, layer2/3",AIV-2/3,"[997, 8, 567, 688, 695, 315, 95, 119, 694]",0.5502031250000001,108,196.29114247579014
800,"Agranular insular cortex, ventral part, layer5",AIV-5,"[997, 8, 567, 688, 695, 315, 95, 119, 800]",0.5271406250000001,83,157.45324124848085
675,"Agranular insular cortex, ventral part, layer6a",AIV-6a,"[997, 8, 567, 688, 695, 315, 95, 119, 675]",0.19004687500000003,42,220.99810901915643
254,"Cingulate cortex, area 29 and 30 (retrosplenial cortex)",A29-30 (RS),"[997, 8, 567, 688, 695, 315, 254]",7.406500000000001,3594,485.2494430567744
879,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex)",A30 (RSD),"[997, 8, 567, 688, 695, 315, 254, 879]",3.538250000000001,1448,409.24185685013765
442,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer1",A30 (RSD)-1,"[997, 8, 567, 688, 695, 315, 254, 879, 442]",0.7634375000000002,272,356.28325828898886
434,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer2/3",A30 (RSD)-2/3,"[997, 8, 567, 688, 695, 315, 254, 879, 434]",1.0233750000000001,310,302.91926224502254
545,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer4",A30 (RSD)-4,"[997, 8, 567, 688, 695, 315, 254, 879, 545]",0.0012500000000000002,3,2399.9999999999995
610,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer5",A30 (RSD)-5,"[997, 8, 567, 688, 695, 315, 254, 879, 610]",0.9460625000000003,410,433.37517341613255
274,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer6a",A30 (RSD)-6a,"[997, 8, 567, 688, 695, 315, 254, 879, 274]",0.6835625000000002,429,627.5944043156256
330,"Cingulate cortex, area 30 (Retrosplenial dysgranular cortex), layer6b",A30 (RSD)-6b,"[997, 8, 567, 688, 695, 315, 254, 879, 330]",0.12056250000000003,24,199.06687402799372
886,"Cingulate cortex, area 29 (Retrosplenial granular cortex)",A29 (RSG),"[997, 8, 567, 688, 695, 315, 254, 886]",3.8682500000000015,2146,554.7728300911263
2132,"Cingulate cortex, area 29c (Retrosplenial granular cortex c)",A29c (RSGc),"[997, 8, 567, 688, 695, 315, 254, 886, 2132]",2.3693750000000002,1393,587.9187549459245
542,"Cingulate cortex, area 29c (Retrosplenial granular cortex c), layer1",A29c (RSGc)-1,"[997, 8, 567, 688, 695, 315, 254, 886, 2132, 542]",0.5301875000000001,271,511.13992691264866
430,"Cingulate cortex, area 29c (Retrosplenial granular cortex c), layer2/3",A29c (RSGc)-2/3,"[997, 8, 567, 688, 695, 315, 254, 886, 2132, 430]",0.9096875000000002,795,873.9264857437305
687,"Cingulate cortex, area 29c (Retrosplenial granular cortex c), layer5",A29c (RSGc)-5,"[997, 8, 567, 688, 695, 315, 254, 886, 2132, 687]",0.5423750000000002,276,508.8730122147959
590,"Cingulate cortex, area 29c (Retrosplenial granular cortex c), layer6a",A29c (RSGc)-6a,"[997, 8, 567, 688, 695, 315, 254, 886, 2132, 590]",0.3298750000000001,47,142.47821144372864
622,"Cingulate cortex, area 29c (Retrosplenial granular cortex c), layer6b",A29c (RSGc)-6b,"[997, 8, 567, 688, 695, 315, 254, 886, 2132, 622]",0.057250000000000016,4,69.86899563318775
2066,"Cingulate cortex, area 29b (Retrosplenial granular cortex b)",A29b (RSGb),"[997, 8, 567, 688, 695, 315, 254, 886, 2066]",0.7284375000000002,438,601.2870012870011
2416,"Cingulate cortex, area 29b (Retrosplenial granular cortex b), layer1",A29b (RSGb)-1,"[997, 8, 567, 688, 695, 315, 254, 886, 2066, 2416]",0.21031250000000004,191,908.1723625557205
2417,"Cingulate cortex, area 29b (Retrosplenial granular cortex b), layer2/3",A29b (RSGb)-2/3,"[997, 8, 567, 688, 695, 315, 254, 886, 2066, 2417]",0.21250000000000005,126,592.9411764705881
2418,"Cingulate cortex, area 29b (Retrosplenial granular cortex b), layer5",A29b (RSGb)-5,"[997, 8, 567, 688, 695, 315, 254, 886, 2066, 2418]",0.23812500000000006,111,466.1417322834645
2419,"Cingulate cortex, area 29b (Retrosplenial granular cortex b), layer6a",A29b (RSGb)-6a,"[997, 8, 567, 688, 695, 315, 254, 886, 2066, 2419]",0.05387500000000001,9,167.0533642691415
2420,"Cingulate cortex, area 29b (Retrosplenial granular cortex b), layer6b",A29b (RSGb)-6b,"[997, 8, 567, 688, 695, 315, 254, 886, 2066, 2420]",0.013625000000000003,1,73.39449541284402
2067,"Cingulate cortex, area 29a (Retrosplenial granular cortex a)",A29a (RSGa),"[997, 8, 567, 688, 695, 315, 254, 886, 2067]",0.7704375000000002,315,408.8586030664394
2421,"Cingulate cortex, area 29a (Retrosplenial granular cortex a), layer1",A29a (RSGa)-1,"[997, 8, 567, 688, 695, 315, 254, 886, 2067, 2421]",0.15050000000000002,113,750.8305647840531
2422,"Cingulate cortex, area 29a (Retrosplenial granular cortex a), layer2/3",A29a (RSGa)-2/3,"[997, 8, 567, 688, 695, 315, 254, 886, 2067, 2422]",0.21693750000000006,101,465.57188130221823
2423,"Cingulate cortex, area 29a (Retrosplenial granular cortex a), layer5",A29a (RSGa)-5,"[997, 8, 567, 688, 695, 315, 254, 886, 2067, 2423]",0.30350000000000005,88,289.95057660626026
2424,"Cingulate cortex, area 29a (Retrosplenial granular cortex a), layer6a",A29a (RSGa)-6a,"[997, 8, 567, 688, 695, 315, 254, 886, 2067, 2424]",0.06762500000000002,9,133.086876155268
2425,"Cingulate cortex, area 29a (Retrosplenial granular cortex a), layer6b",A29a (RSGa)-6b,"[997, 8, 567, 688, 695, 315, 254, 886, 2067, 2425]",0.03187500000000001,4,125.49019607843134
22,parietal association cortex,PtA,"[997, 8, 567, 688, 695, 315, 22]",1.4371875000000003,476,331.2024353120243
2056,Medial parietal association cortex,MPtA,"[997, 8, 567, 688, 695, 315, 22, 2056]",0.5920000000000002,193,326.01351351351343
2381,"Medial parietal association cortex, layer 1",MPtA-1,"[997, 8, 567, 688, 695, 315, 22, 2056, 2381]",0.08237500000000002,0,0.0
2382,"Medial parietal association cortex, layer 2/3",MPtA-2,"[997, 8, 567, 688, 695, 315, 22, 2056, 2382]",0.15831250000000005,0,0.0
2383,"Medial parietal association cortex, layer 4",MPtA-4,"[997, 8, 567, 688, 695, 315, 22, 2056, 2383]",0.04818750000000001,5,103.76134889753565
2384,"Medial parietal association cortex, layer 5",MPtA-5,"[997, 8, 567, 688, 695, 315, 22, 2056, 2384]",0.14037500000000003,152,1082.8138913624218
2385,"Medial parietal association cortex, layer 6a",MPtA-6a,"[997, 8, 567, 688, 695, 315, 22, 2056, 2385]",0.11237500000000003,32,284.76084538375966
2386,"Medial parietal association cortex, layer 6b",MPtA-6b,"[997, 8, 567, 688, 695, 315, 22, 2056, 2386]",0.05037500000000001,4,79.40446650124068
2057,Lateral parietal association cortex,LPtA,"[997, 8, 567, 688, 695, 315, 22, 2057]",0.6158125000000001,205,332.8935349639703
2387,"Lateral parietal association cortex, layer 1",LPtA-1,"[997, 8, 567, 688, 695, 315, 22, 2057, 2387]",0.08631250000000001,0,0.0
2388,"Lateral parietal association cortex, layer 2/3",LPtA-2/3,"[997, 8, 567, 688, 695, 315, 22, 2057, 2388]",0.15643750000000003,0,0.0
2389,"Lateral parietal association cortex, layer 4",LPtA-4,"[997, 8, 567, 688, 695, 315, 22, 2057, 2389]",0.11400000000000003,93,815.7894736842103
2390,"Lateral parietal association cortex, layer 5",LPtA-5,"[997, 8, 567, 688, 695, 315, 22, 2057, 2390]",0.12018750000000003,85,707.2282891315651
2391,"Lateral parietal association cortex, layer 6a",LPtA-6a,"[997, 8, 567, 688, 695, 315, 22, 2057, 2391]",0.10018750000000003,22,219.58827199001865
2392,"Lateral parietal association cortex, layer 6b",LPtA-6b,"[997, 8, 567, 688, 695, 315, 22, 2057, 2392]",0.03868750000000001,5,129.2407108239095
2082,"parietal cortex, posterior area, dorsal part",PtPD,"[997, 8, 567, 688, 695, 315, 22, 2082]",0.04525000000000001,12,265.19337016574576
2402,"Parietal cortex, posterior area, dorsal part, layer1",PtPD-1,"[997, 8, 567, 688, 695, 315, 22, 2082, 2402]",0.005500000000000001,0,0.0
2403,"Parietal cortex, posterior area, dorsal part, layer2/3",PtPD-2/3,"[997, 8, 567, 688, 695, 315, 22, 2082, 2403]",0.011750000000000003,0,0.0
2404,"Parietal cortex, posterior area, dorsal part, layer4",PtPD-4,"[997, 8, 567, 688, 695, 315, 22, 2082, 2404]",0.011250000000000003,6,533.3333333333331
2405,"Parietal cortex, posterior area, dorsal part, layer5",PtPD-5,"[997, 8, 567, 688, 695, 315, 22, 2082, 2405]",0.007937500000000002,3,377.9527559055117
2406,"Parietal cortex, posterior area, dorsal part, layer6a",PtPD-6a,"[997, 8, 567, 688, 695, 315, 22, 2082, 2406]",0.006375000000000001,3,470.58823529411757
2407,"Parietal cortex, posterior area, dorsal part, layer6b",PtPD-6b,"[997, 8, 567, 688, 695, 315, 22, 2082, 2407]",0.0024375000000000004,0,0.0
541,Temporal association cortex,TeA ,"[997, 8, 567, 688, 695, 315, 541]",3.263937500000001,1328,406.8705359707408
97,"Temporal association cortex, layer1",TeA-1,"[997, 8, 567, 688, 695, 315, 541, 97]",0.5073125000000002,825,1626.2165824812118
1127,"Temporal association cortex, layer2/3",TeA-2/3,"[997, 8, 567, 688, 695, 315, 541, 1127]",0.7648125000000002,151,197.4340116041513
234,"Temporal association cortex, layer4",TeA-4,"[997, 8, 567, 688, 695, 315, 541, 234]",0.5275000000000001,106,200.94786729857816
289,"Temporal association cortex, layer5",TeA-5,"[997, 8, 567, 688, 695, 315, 541, 289]",0.7344375000000002,108,147.05131478172066
729,"Temporal association cortex, layer6a",TeA-6a,"[997, 8, 567, 688, 695, 315, 541, 729]",0.5706250000000002,110,192.77108433734935
786,"Temporal association cortex, layer6b",TeA-6b,"[997, 8, 567, 688, 695, 315, 541, 786]",0.15925000000000003,28,175.8241758241758
922,Perihinal cortex,PRh,"[997, 8, 567, 688, 695, 315, 922]",2.8690625000000005,498,173.57586319573028
335,"Perihinal cortex, layer6a",PRh-6a,"[997, 8, 567, 688, 695, 315, 922, 335]",0.4825000000000001,111,230.05181347150256
368,"Perihinal cortex, layer6b",PRh-6b,"[997, 8, 567, 688, 695, 315, 922, 368]",0.09306250000000002,15,161.18200134318332
2286,"Parietal cortex, posterior area, rostral part",PtPR,"[997, 8, 567, 688, 695, 315, 22, 2286]",0.18412500000000004,66,358.4521384928716
2396,"Parietal cortex, posterior area, rostral part, layer1",PtPR-1,"[997, 8, 567, 688, 695, 315, 22, 2286, 2396]",0.023687500000000007,0,0.0
2397,"Parietal cortex, posterior area, rostral part, layer2/3",PtPR-2/3,"[997, 8, 567, 688, 695, 315, 22, 2286, 2397]",0.04625000000000001,15,324.3243243243242
2398,"Parietal cortex, posterior area, rostral part, layer4",PtPR-4,"[997, 8, 567, 688, 695, 315, 22, 2286, 2398]",0.03931250000000001,39,992.0508744038154
2399,"Parietal cortex, posterior area, rostral part, layer5",PtPR-5,"[997, 8, 567, 688, 695, 315, 22, 2286, 2399]",0.03600000000000001,10,277.7777777777777
2400,"Parietal cortex, posterior area, rostral part, layer6a",PtPR-6a,"[997, 8, 567, 688, 695, 315, 22, 2286, 2400]",0.028062500000000008,2,71.26948775055678
2401,"Parietal cortex, posterior area, rostral part, layer6b",PtPR-6b,"[997, 8, 567, 688, 695, 315, 22, 2286, 2401]",0.010812500000000003,0,0.0
540,"Perihinal cortex, layer1",PRh-1,"[997, 8, 567, 688, 695, 315, 922, 540]",0.5486250000000001,92,167.69195716564133
692,"Perihinal cortex, layer5",PRh-5,"[997, 8, 567, 688, 695, 315, 922, 692]",0.7063125000000001,115,162.817449783205
888,"Perihinal cortex, layer2/3",PRh-2/3,"[997, 8, 567, 688, 695, 315, 922, 888]",1.0385625000000003,165,158.87344285972193
895,Ectorhinal cortex,Ect,"[997, 8, 567, 688, 695, 315, 895]",3.1040625000000004,784,252.57223396758278
836,"Ectorhinal cortex, layer1",Ect-1,"[997, 8, 567, 688, 695, 315, 895, 836]",0.5291875000000001,338,638.7150112200305
